record_id,company_id,exhibition_id,edition_year,participation_status,is_current_confirmed,historical_appearance_count,appearance_years,return_likelihood_score,company_name_raw,company_name_normalized,company_aliases,legal_name,official_domain,best_known_website,country,ksa_presence,riyadh_presence,sector,booth_or_sponsor_notes,general_email,sales_email,marketing_email,other_public_email,public_phone,public_whatsapp,linkedin_company,instagram,facebook,x_profile,youtube,other_public_profile,google_business,public_contact_name,public_contact_title,public_contact_profile,best_contact_channel,core_media_service_fit,opportunity_score,opportunity_tier,source_relationship,verification_status,confidence,participation_source_url,contact_source_url,source_checked_at,last_verified_at,notes
exh-sbuild-2026-0025,co-sbuild-2026-lel-benaa-funoon-group-saudi-arabia,riyadh-2026-saudi-build,2026,confirmed_current,true,,2026,,Lel Benaa Funoon Group,Lel Benaa Funoon Group,,,,,Saudi Arabia,Saudi Arabia company per official exhibitor record,current Riyadh exhibition participation confirmed,construction,Stand 1-700,,,,,,,,,,,,,,,,,pending,construction exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudi-build.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official sbuild source; public source only; no contact enrichment performed.
exh-selenex-2026-0001,co-selenex-2026-anhui-mascotop-electronic-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Anhui Mascotop Electronic Co., Ltd","Anhui Mascotop Electronic Co., Ltd",,,mascotop.com,http://www.mascotop.com,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand H4-410; Products: Capacitor,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0002,co-selenex-2026-desiccant-rotors-international-india,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,Desiccant Rotors International,Desiccant Rotors International,,,,,India,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-307,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0003,co-selenex-2026-ducati-energia-italy,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,Ducati Energia,Ducati Energia,,,,,Italy,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-608,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0004,co-selenex-2026-elka-d-o-o-croatia,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,ELKA d.o.o.,ELKA d.o.o.,,,elka.hr,http://elka.hr/,Croatia,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-602; Products: Cables & Wiring,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0005,co-selenex-2026-far-east-cable-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Far East Cable Co., Ltd.","Far East Cable Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-429,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0006,co-selenex-2026-fuan-vision-machinery-and-electric-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Fuan Vision Machinery & Electric Co., Ltd.","Fuan Vision Machinery & Electric Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-522,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0007,co-selenex-2026-fujian-comappower-new-energy-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Fujian ComapPower New Energy Co., Ltd.","Fujian ComapPower New Energy Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-525,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0008,co-selenex-2026-fujian-everstrong-legapower-equipments-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Fujian Everstrong Legapower Equipments Co., Ltd.","Fujian Everstrong Legapower Equipments Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-128,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0009,co-selenex-2026-fujian-jinlongteng-power-engine-and-machinery-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Fujian Jinlongteng Power Engine & Machinery Co., Ltd.","Fujian Jinlongteng Power Engine & Machinery Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-521,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0010,co-selenex-2026-guangdong-westinpower-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Guangdong Westinpower Co., Ltd.","Guangdong Westinpower Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-114,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0011,co-selenex-2026-hangzhou-topele-import-and-export-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Hangzhou Topele Import and Export Co., Ltd.","Hangzhou Topele Import and Export Co., Ltd.",,,topele.com,http://www.topele.com/,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,"Stand 4-329; Products: Electrical Supplies, Switches & Controls, Cables & Wiring",,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,55,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0012,co-selenex-2026-hebei-anmei-electrical-equipment-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Hebei Anmei Electrical Equipment Co., Ltd.","Hebei Anmei Electrical Equipment Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-125,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0013,co-selenex-2026-henan-province-sendian-power-equipment-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Henan Province Sendian Power Equipment Co., Ltd.","Henan Province Sendian Power Equipment Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-137,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0014,co-selenex-2026-international-sassin-electric-shanghai-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"International Sassin Electric Shanghai Co., Ltd.","International Sassin Electric Shanghai Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-328,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0015,co-selenex-2026-kstone-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,Kstone,Kstone,,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand 4-523,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0016,co-selenex-2026-leaderful-technology-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Leaderful Technology Co., Ltd.","Leaderful Technology Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,Electricity,Stand 4-117,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
exh-selenex-2026-0017,co-selenex-2026-shenzhen-bonseal-new-materials-co-ltd-china,riyadh-2026-saudi-elenex,2026,confirmed_current,true,,2026,,"Shenzhen Bonseal New Materials Co., Ltd.","Shenzhen Bonseal New Materials Co., Ltd.",,,,,China,current Riyadh exhibition participation only; no separate KSA operating presence verified,current Riyadh exhibition participation confirmed,energy_electricity_hvac,Stand H4-408,,,,,,,,,,,,,,,,,pending,energy/electrical exhibition booth/media/activation opportunity,50,medium,official,verified_primary,high,https://saudielenex.com/exhibitors-list/,,2026-07-21,2026-07-21,Parallel current extraction batch 1 from official selenex source; public source only; no contact enrichment performed.
